participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.valid_code,player.payoff,group.id_in_subsession,group.amount_offered,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
19,vu3p9y6o,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.30.96,2017-08-17 16:06:24.675801+00:00,0,1,A26M997VYVK0E6,3UXUOQ9OKFCNFHP4LYBIL67B0RTA7S,0,2,,0,22,1,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
20,bs5dt7b6,,0,11,10,ultimatum_customer_vignette,1,Validation,10.111.221.243,2017-08-17 16:06:32.034337+00:00,0,1,A2JTKDSMFZ3ENZ,3UN61F00HX40RUX2ZGI7ICIP9PM5RG,50,2,3655330,50,6,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
21,mubfjqdc,,0,3,10,consent_start2_copy,1,Proceed,10.164.172.163,2017-08-17 16:06:35.999408+00:00,0,1,A2UPK9H28M98L0,3OLF68YTNAG0UA4A3H9U9YKSYFCFA1,0,21,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
22,xdj74klp,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.211.222,2017-08-17 16:06:47.192724+00:00,0,1,A23437BMZ5T1FH,3VD82FOHKR3IT2E1MYOB2NJUQJOCOM,0,1,3960919,0,47,100,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
23,uc8xl2j9,,0,11,10,ultimatum_customer_vignette,1,Validation,10.167.190.210,2017-08-17 16:06:48.052964+00:00,0,1,A15PB4KW5686I0,3AQF3RZ559XZ78S7D4SITTI62WMF6B,0,1,1423044,0,8,50,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
24,7drmn1qa,,0,11,10,ultimatum_customer_vignette,1,Validation,10.99.212.2,2017-08-17 16:07:01.761162+00:00,0,1,A35BY30TC8WCL4,3MB8LZR5BG8S6FNS1JPHYPS80NSKLQ,1,2,5757940,1,7,1,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
25,cs3mt8wl,,0,9,10,ultimatum_customer_vignette,1,Results,10.93.232.18,2017-08-17 16:54:09.738616+00:00,0,1,A1U6A617Q95MTZ,3ITXP059PXYKZ8C037M69W6QDS0JS4,0,2,,0,40,100,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
26,48m58zsf,,0,11,10,ultimatum_customer_vignette,1,Validation,10.33.230.36,2017-08-17 16:07:14.125152+00:00,0,1,A1CWDCM0WHXQXZ,3NPI0JQDAPKH0JSDNKWGGXOOOAKPTZ,0,1,3021553,0,21,5,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
27,0egpmyww,,0,9,10,ultimatum_customer_vignette,1,Results,10.71.208.122,2017-08-17 16:07:26.186669+00:00,0,1,A2MCRVU8I9VNHG,3U8YCDAGXQV1KMW1PVNVWRCTWV9Q0F,1,2,,1,9,1,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
28,bs3ztpxg,,0,11,10,ultimatum_customer_vignette,1,Validation,10.81.172.78,2017-08-17 16:07:45.030059+00:00,0,1,AD8MTB9V5VC9R,36U2A8VAG2EC6EURKYE7SXU492WKYI,99,1,9858248,99,9,1,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
29,utafkgec,,0,11,10,ultimatum_customer_vignette,1,Validation,10.31.48.247,2017-08-17 16:07:51.393524+00:00,0,1,A1PJLZSOUQ4MIL,3PWWM24LHTD2ASZJIOA9TOK8ZN7826,15,2,110250,15,20,15,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
30,o3nzzllu,,0,11,10,ultimatum_customer_vignette,1,Validation,10.158.162.94,2017-08-17 16:08:04.682658+00:00,0,1,A1NRFYQE076YDH,3F1567XTNXKJGGKEPR6OP2DMZZ3Q9R,1,2,100076,1,10,1,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
31,kuf7v4n0,,0,11,10,ultimatum_customer_vignette,1,Validation,10.178.162.66,2017-08-17 16:08:21.160955+00:00,0,1,A3J8HISHHCVELP,3IGI0VL648Z1K6BSBOXPIYD6PN2NOF,50,1,2042649,50,11,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
32,92wy5duv,,0,9,10,ultimatum_customer_vignette,1,Results,10.164.172.163,2017-08-17 16:08:22.244578+00:00,0,1,A1KS9OHP5553CF,3X66WABAJXX6OP1K5M024B6YTKKG35,99,1,,99,10,1,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
33,3ejjbzy7,,0,11,10,ultimatum_customer_vignette,1,Validation,10.150.98.212,2017-08-17 16:08:24.624385+00:00,0,1,A39ROW50DWRRKT,3FE7TXL1LJ28GWZF4IR9FF58TTTQ2Z,0,2,1449753,0,15,10,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
34,g16vfgs7,,0,11,10,ultimatum_customer_vignette,1,Validation,10.138.121.5,2017-08-17 16:08:41.759740+00:00,0,1,A2VIO4KLFL3BUH,3R9WASFE20V1VICIF9PTQRB170JFZ2,50,2,540057,50,11,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
35,1sks315x,,0,9,10,ultimatum_customer_vignette,1,Results,10.31.48.247,2017-08-17 16:09:50.140959+00:00,0,1,A300BK2S2PO3Q7,3H8DHMCCWAQ983Z0O2RTFCK3REQDK3,0,1,,0,12,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
36,y9ou8gcq,,0,9,10,ultimatum_customer_vignette,1,Results,10.157.112.148,2017-08-17 16:10:20.940963+00:00,0,1,A1D4EBZX5BS0TO,33OOO72IVI0Y6UJ9IFAAWXPHPR5TCP,0,2,,0,12,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
37,064e3xso,,0,3,10,consent_start2_copy,1,Proceed,10.138.121.5,2017-08-17 16:10:34.912941+00:00,0,1,A36RE2YFL3M985,3MRNMEIQW6LKS9HI923UUCXIGEVLDE,0,37,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
38,lp6e0nwf,,0,3,10,consent_start2_copy,1,Proceed,10.234.217.130,2017-08-17 16:10:35.977976+00:00,0,1,AFLIR13GDN6OO,388U7OUMF8G1WNB12ACV1HMYSHBR0H,0,38,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
39,vbk10iz5,,0,3,10,consent_start2_copy,1,Proceed,10.150.98.212,2017-08-17 16:10:51.494443+00:00,0,1,A2W8ZODKKQ7RYP,33IZTU6J82GLUSHPKB1705E5OQFXS6,0,39,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
40,zsyqx81b,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.5.160,2017-08-17 16:14:57.906170+00:00,0,1,AVXEDARJC5HLU,33M4IA01QHG9TDHC5M12AV992OWXRI,0,1,,0,40,100,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
41,8xqjhnmh,,0,9,10,ultimatum_customer_vignette,1,Results,10.167.190.210,2017-08-17 16:10:52.247933+00:00,0,1,A33QIOA2EYW0LC,379J5II41PVPKFVI5XEE0UF3GQWLE7,0,2,,0,48,2,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
42,p0cwuenw,,0,10,10,ultimatum_customer_vignette,1,Validation,10.109.163.176,2017-08-17 16:10:58.049198+00:00,0,1,AD368A1RHHRC3,3P529IW9KZ0HQTVE08YKIC03SRBLFP,0,1,,0,13,3,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
43,0uqrvu63,,0,9,10,ultimatum_customer_vignette,1,Results,10.33.230.36,2017-08-17 16:11:17.325494+00:00,0,1,A27O2IILV3S5YS,3OUYGIZWR8DGKAVMPI86WMMJRZO0PZ,0,1,,0,23,10,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
44,70wv2y3v,,0,11,10,ultimatum_customer_vignette,1,Validation,10.178.64.67,2017-08-17 16:11:52.107984+00:00,0,1,A2YG7I769IKAVF,3JRJSWSMQI084B5TZRAE48LMG463EC,0,2,729502,0,13,3,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
45,i5o57gzq,,0,3,10,consent_start2_copy,1,Proceed,10.97.160.245,2017-08-17 16:12:05.601831+00:00,0,1,AOT04CJ43L5V1,3U8YCDAGXQV1KMW1PVNVWRCTWV9Q0F,0,45,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
46,7ooiab2d,,0,11,10,ultimatum_customer_vignette,1,Validation,10.63.5.160,2017-08-17 16:12:22.216737+00:00,0,1,A19ZWBQT8A3LIR,3U0SRXB7CEK4HJ383GETCTIB0AMRNS,100,2,8811762,100,16,100,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
47,xba4hiro,,0,9,10,ultimatum_customer_vignette,1,Results,10.69.198.55,2017-08-17 16:12:23.229276+00:00,0,1,A3LFVI65XV1T46,3H8DHMCCWAQ983Z0O2RTFCK3REQDK3,0,2,,0,39,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
48,904e3qai,,0,11,10,ultimatum_customer_vignette,1,Validation,10.69.198.55,2017-08-17 16:13:18.012203+00:00,0,1,A3KPKN8TY7L3BD,3LOTDFNYA8EX1N7D4M5MRNHJQYFWFT,95,1,3617627,95,14,5,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
49,5mxrh92g,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.109.26,2017-08-17 16:13:22.492715+00:00,0,1,A16184N1RO5OJV,3TR2532VIQ9FCAE3WUJ38RAYV346J6,5,2,9276958,5,14,5,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
50,26nwfwu3,,0,9,10,ultimatum_customer_vignette,1,Results,10.69.198.55,2017-08-17 16:13:44.110022+00:00,0,1,A307VS56OQUU80,3A1PQ49WVIWOEIIG2O411I32A0K1HY,0,1,,0,16,100,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
51,7lf2wfo2,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.55.98,2017-08-17 16:13:57.638022+00:00,0,1,A3TYWTLNIKKD29,386CSBG1O01WYXIGRK3C5SMK9YW6QX,0,1,,0,15,10,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
52,f47zxdyk,,0,3,10,consent_start2_copy,1,Proceed,10.170.176.153,2017-08-17 16:15:07.705371+00:00,0,1,A1BQI9JKLVCIL0,3X66WABAJXX6OP1K5M024B6YTKKG35,0,52,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
53,z6ksufjt,,0,3,10,consent_start2_copy,1,Proceed,10.13.194.229,2017-08-17 16:15:41.457739+00:00,0,1,A1S2EEPUZP11LO,3LRKMWOKB6WHUO06REAM68HCYWEZ22,0,53,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
54,kak4ycc9,,0,9,10,ultimatum_customer_vignette,1,Results,10.16.227.159,2017-08-17 16:16:06.517394+00:00,0,1,A3V4VZRRGBW0BO,3TAYZSBPLMNKTCESWMGEAFK9BHF2S1,50,2,,50,31,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
55,iqgv2b64,,0,9,10,ultimatum_customer_vignette,1,Results,10.142.142.206,2017-08-17 16:16:30.204514+00:00,0,1,A37FVCKAUOBI15,3Z9WI9EOZ03QKJ42AYAJ6XZ1J6KHKH,50,1,,50,17,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
56,qnqzyl8v,,0,11,10,ultimatum_customer_vignette,1,Validation,10.152.233.4,2017-08-17 16:17:07.440557+00:00,0,1,A1OKLNV3WUGYS2,3OLF68YTNAG0UA4A3H9U9YKSYFCFA1,0,2,3428149,0,18,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
57,zbc2tgz5,,0,9,10,ultimatum_customer_vignette,1,Results,10.71.204.252,2017-08-17 16:18:27.595769+00:00,0,1,A1496AMHT5IYQ8,35LDD5557BJCCX5D1VQWY27X0SJKMT,0,1,,0,19,100,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
58,97m2nirk,,0,11,10,ultimatum_customer_vignette,1,Validation,10.69.198.55,2017-08-17 16:18:38.676877+00:00,0,1,A2DKVCJ3ZDJOQ,3W2LOLRXLCU39DI563MDK1176FIKRH,20,2,8843401,20,37,20,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
59,zvs0z7rp,,0,3,10,consent_start2_copy,1,Proceed,10.30.39.212,2017-08-17 16:18:44.188374+00:00,0,1,A3CDJ8PZX578GQ,3FIJLY1B6VJ7HEACS0RRZT9NX1DFPI,0,59,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
60,c5hps9l0,,0,11,10,ultimatum_customer_vignette,1,Validation,10.152.233.4,2017-08-17 16:19:41.146263+00:00,0,1,A3SBECU4QUY7HF,3ZSANO2JCGM4U6Q4KHVLUYEYKLKSFB,100,2,,100,19,100,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
61,1ukjbe90,,0,11,10,ultimatum_customer_vignette,1,Validation,10.154.148.197,2017-08-17 16:20:31.868741+00:00,0,1,AQKFPKXGQHF0E,34S6N1K2ZWY14PMKVYMKLXCG86PLHO,85,1,,85,20,15,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
62,q0zgfi0h,,0,3,10,consent_start2_copy,1,Proceed,10.71.211.222,2017-08-17 16:21:57.090622+00:00,0,1,A3L6TO881Q0GZS,3WI0P0II627VV7CVEM0QGO6HM6LDRX,0,62,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
63,mo84vxik,,0,9,10,ultimatum_customer_vignette,1,Results,10.145.25.250,2017-08-17 16:22:01.297512+00:00,0,1,A3C2PSZEKN8OWD,3EICBYG645B4SRN46LW6UR28RPFJCB,0,1,,0,35,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
64,pk3s6lti,,0,3,10,consent_start2_copy,1,Proceed,10.142.142.206,2017-08-17 16:22:28.057887+00:00,0,1,A15DOG6AXQ7LGY,3G0WWMR1UWZ45IO8Q1PT73864OLQNR,0,64,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
65,6uxzd2bp,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.100.174,2017-08-17 16:22:59.665251+00:00,0,1,AWQDOOSNH42QM,386PBUZZXGCXVVHAJYP5XASVLYTJLR,0,1,,0,22,1,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
66,lm5ubh4n,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.204.228,2017-08-17 16:23:38.962557+00:00,0,1,A1LHSOH23WKNJI,3DUZQ9U6SN3TQ3CUKW0PCKHK8F8VS2,0,2,,0,21,5,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
67,r5q41lo6,,0,9,10,ultimatum_customer_vignette,1,Results,10.7.198.126,2017-08-17 16:25:53.582882+00:00,0,1,A1XF0AAS5PYRGN,3ON104KXQLBN37AOK5930JKS1884WF,0,2,,0,23,10,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
68,q1j8yygx,,0,9,10,ultimatum_customer_vignette,1,Results,10.30.24.121,2017-08-17 16:28:16.105938+00:00,0,1,AK9JRJJOTQ4E8,3KB8R4ZV1FMBRK5XKFF8MU4AHCZGBY,99,1,,99,24,1,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
69,sibumc8f,,0,11,10,ultimatum_customer_vignette,1,Validation,10.186.81.42,2017-08-17 16:29:23.901857+00:00,0,1,A1TGV7LT6LTIQU,3LS2AMNW5G5MN3OKRGP6MS8BUYROQ5,0,1,6800940,0,28,5,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
70,l3mfkakg,,0,9,10,ultimatum_customer_vignette,1,Results,10.109.132.249,2017-08-17 16:29:48.806769+00:00,0,1,AE2B2K65RI9J5,3EJPLAJKENV5CPJ7EGMPWLYOE1IZ6L,1,2,,1,24,1,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
71,6ufs4t0d,,0,9,10,ultimatum_customer_vignette,1,Results,10.30.39.212,2017-08-17 16:30:01.805904+00:00,0,1,A6ULS3JWKHY1H,37UEWGM5HUN13CWJYTGVFM58X9JR1M,0,1,,0,25,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
72,kmrephmm,,0,9,10,ultimatum_customer_vignette,1,Results,10.43.185.17,2017-08-17 16:30:08.912432+00:00,0,1,AY9ZVK32I1P1L,3R2PKQ87NXNL62FP1S5KLMSK8OVMIL,25,1,,25,26,75,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
73,wrvrzu36,,0,9,10,ultimatum_customer_vignette,1,Results,10.109.135.32,2017-08-17 16:30:21.904832+00:00,0,1,A1TKSIOADD5148,3KGTPGBS6Y008P6WLRBEPG2XWE1U2A,0,2,,0,25,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
74,z6uyvq8y,,0,11,10,ultimatum_customer_vignette,1,Validation,10.13.194.229,2017-08-17 16:31:04.210087+00:00,0,1,AHJ32HAIP27ZM,3HL8HNGX46GMPRU5BBVUD398SXX9FJ,75,2,,75,26,75,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
75,llj3zqzl,,0,11,10,ultimatum_customer_vignette,1,Validation,10.109.132.249,2017-08-17 16:31:14.025619+00:00,0,1,A1CJZVE5Z5IJQU,37UEWGM5HUN13CWJYTGVFM58X9JR1M,90,1,45,90,29,10,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
76,20wfdv06,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.211.222,2017-08-17 16:31:26.840705+00:00,0,1,A33B85TN97HQ33,3PZDLQMM0U04MVPWZ0QEVAGRPEVC2J,20,2,6198515,20,27,20,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
77,94tcsmsc,,0,10,10,ultimatum_customer_vignette,1,Validation,10.63.100.174,2017-08-17 16:31:45.378817+00:00,0,1,A1VIP6S8H2XXH7,3EJPLAJKENV5CPJ7EGMPWLYOE1IZ6L,80,1,,80,27,20,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
78,ftshjpr8,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.16.238,2017-08-17 16:32:00.192201+00:00,0,1,AHR1EZCJ31IKJ,3Y54SXRO1M0USO0946VAQ3BNWREUT2,0,1,3802345,0,30,5,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
79,274vt2fn,,0,11,10,ultimatum_customer_vignette,1,Validation,10.16.227.159,2017-08-17 16:32:09.247479+00:00,0,1,A380SPJXCJ26MW,3K3R2QNK8CIB89RV60QTZ3AB2KC9UI,10,2,6404410,10,29,10,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
80,8fguf5s1,,0,9,10,ultimatum_customer_vignette,1,Results,10.150.98.212,2017-08-17 16:32:10.096055+00:00,0,1,AZ5ITHYK5HAWY,3F0BG9B9MQ2OBZN714PYOSPI3IZ7Y2,0,2,,0,28,5,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
81,ife3hoy7,,0,11,10,ultimatum_customer_vignette,1,Validation,10.157.112.148,2017-08-17 16:34:49.317217+00:00,0,1,A2LLZPYIMTJ1E1,3IAEQB9FMFZ033THDGAW3NEYEL2DW2,0,2,3389448,0,30,5,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
82,7izrrpbo,,0,10,10,ultimatum_customer_vignette,1,Validation,10.186.38.2,2017-08-17 16:38:29.420706+00:00,0,1,AXCPRXO08DFAH,3WMINLGALCITRYK0CFJT1SZP12OACP,50,1,,50,31,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
83,8hvc1o9g,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.207.7,2017-08-17 16:40:08.120989+00:00,0,1,A2YCROK7IS0NZM,3DBQWDE4Y7DFCW5A691Q9SDF8S15NW,0,1,2281649,0,32,60,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
84,kmr7mthy,,0,9,10,ultimatum_customer_vignette,1,Results,10.65.219.125,2017-08-17 16:41:48.056161+00:00,0,1,A1IPW3ERKG1H5V,3G0WWMR1UWZ45IO8Q1PT73864OOQNU,0,2,,0,32,60,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
85,54d4zxo8,,0,2,10,consent_start2_copy,1,Introduction,10.164.78.133,2017-08-17 16:42:31.283151+00:00,0,1,A1LK30EUILW9QH,3WAKVUDHUXV7UQ32R3S9L7J57UPU7S,0,85,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
86,4yjn7s48,,0,9,10,ultimatum_customer_vignette,1,Results,10.180.71.118,2017-08-17 16:42:38.018745+00:00,0,1,A9V77AP0V4RHF,3KGTPGBS6Y008P6WLRBEPG2XWE3U2C,0,1,,0,33,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
87,e72mrwmw,,0,9,10,ultimatum_customer_vignette,1,Results,10.154.45.231,2017-08-17 16:42:43.237685+00:00,0,1,A2V7V4PP6O9NPD,3H0W84IWBLH0NDQVAHBAM6O2MIPRE7,0,2,,0,33,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
