participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.valid_code,player.payoff,group.id_in_subsession,group.amount_offered,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
23,9fmvjof0,,0,11,10,ultimatum_banker_vignette,1,Validation,10.142.142.206,2017-08-17 16:04:27.657106+00:00,0,1,A3SS6SG0E9LGAE,3YGXWBAF71WEP94J3E92OPDP9SOC4C,5,1,674194,5,25,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
24,xxuu61vq,,0,9,10,ultimatum_banker_vignette,1,Results,10.109.163.176,2017-08-17 16:04:27.987960+00:00,0,1,AY7WOX4UCIBU2,38YMOXR4MVE1IUE23T2IXH46XZC6W0,0,2,,0,34,40,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
25,vm0ii32x,,0,10,10,ultimatum_banker_vignette,1,Validation,10.138.147.190,2017-08-17 16:04:29.683778+00:00,0,1,ABKPEX0E9W2HW,3KJYX6QCMAQ0R0T4X2RBKJQXCWUJV9,10,1,,10,9,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
26,so53gc4f,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.207.7,2017-08-17 16:04:31.651127+00:00,0,1,A2JRONMDBUJT3K,3A7Y0R2P2P3SVPYZXHST84NIS72JXC,0,2,,0,4,2,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
27,rk1he1x5,,0,3,10,consent_start2_copy,1,Proceed,10.16.227.159,2017-08-17 16:04:32.969143+00:00,0,1,A136SBQYT4RFKX,3Q8GYXHFEQHWLS8JHJSCTHJ39OJC5H,0,27,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
28,skaecws2,,0,10,10,ultimatum_banker_vignette,1,Validation,10.164.172.163,2017-08-17 16:04:38.264818+00:00,0,1,A1JT9DNDMSQ34E,3C2NJ6JBKBWNDZMNOQZSBLA3OI62NO,0,1,,0,5,99,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
29,zq3u3203,,0,3,10,consent_start2_copy,1,Proceed,10.154.45.231,2017-08-17 16:04:39.242056+00:00,0,1,A3VMKLJTSGYKHN,3SPJ033422IHVUO92DEVRIURUDWJYI,0,29,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
30,q52hyvhy,,0,11,10,ultimatum_banker_vignette,1,Validation,10.234.210.245,2017-08-17 16:04:40.785455+00:00,0,1,A21H2UDDHN8ZF,3NAPMVF0ZXUYAEU08JI3FOODO3172I,0,1,2726342,0,34,40,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
31,qs2dwweq,,0,11,10,ultimatum_banker_vignette,1,Validation,10.180.71.118,2017-08-17 16:54:57.215573+00:00,0,1,A2BZY06YRWGEDL,39ZSFO5CA9B0EL44SCH6OXOEYPLJUK,99,2,6276159,99,42,1,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
32,tglmddq2,,0,3,10,consent_start2_copy,1,Proceed,10.63.30.96,2017-08-17 16:04:44.209660+00:00,0,1,A3G6L97AX9KR7F,3IXEICO793Y9QDA88OX7AXX7T5U6TA,0,32,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
33,2l9qardl,,0,11,10,ultimatum_banker_vignette,1,Validation,10.170.176.153,2017-08-17 16:04:47.343577+00:00,0,1,AXPXZJ0Q5VVUE,3HWRJOOET6HCOSQ8P6BFCGTY8K4ESE,0,1,3873706,0,8,15,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
34,4bd1ivb6,,0,3,10,consent_start2_copy,1,Proceed,10.186.81.42,2017-08-17 16:04:48.894833+00:00,0,1,AAM0Q3DCSSQ0A,3A7Y0R2P2P3SVPYZXHST84NIS72JXC,0,34,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
35,f38e5gx5,,0,11,10,ultimatum_banker_vignette,1,Validation,10.99.212.2,2017-08-17 16:05:06.607540+00:00,0,1,ASV53ZC7ILJ7B,3AAPLD8UCDWPN2UP47OB7OMX2JAHTM,0,2,3602746,0,7,100,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
36,4af4fetr,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.215.197,2017-08-17 16:05:11.716649+00:00,0,1,A1WPXQWFALCA65,3I7DHKZYGOF3O4ST8LID1N4661B5FL,90,2,439379,90,9,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
37,0hhsfxgr,,0,11,10,ultimatum_banker_vignette,1,Validation,10.138.121.5,2017-08-17 16:05:15.200201+00:00,0,1,A2CZ10JX5FBO09,30H4UDGLT3XDNO2TENV4UJTWU2OMPV,5,1,9779147,5,44,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
38,fw41bnel,,0,3,10,consent_start2_copy,1,Proceed,10.69.205.24,2017-08-17 16:05:30.694875+00:00,0,1,ABSTVXSZIJGN5,3Q8GYXHFEQHWLS8JHJSCTHJ39OJ5CA,0,38,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
39,b9wi6u4j,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.100.174,2017-08-17 16:05:49.686271+00:00,0,1,A1A8VMLJFFGCB6,3FFJ6VRIL23O3O8ICNIMNPL75LSI04,0,1,5711438,0,10,10,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
40,1ve4ms0p,,0,11,10,ultimatum_banker_vignette,1,Validation,10.179.55.98,2017-08-17 16:05:47.653941+00:00,0,1,A3BPF5TQJ9RQAZ,3GU1KF0O4JGH4XYWNY5VG3I2I3KPB9,0,2,4533419,0,10,10,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
41,lg4rul40,,0,11,10,ultimatum_banker_vignette,1,Validation,10.230.176.210,2017-08-17 16:06:13.723628+00:00,0,1,A241PV6A122I5X,3483FV8BEFYF6EGVP9DB9AOHTSH26E,0,2,3179727,0,11,100,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
42,ag2fmdmx,,0,10,10,ultimatum_banker_vignette,1,Validation,10.109.163.176,2017-08-17 16:06:16.784203+00:00,0,1,A3NEAC780MRHAN,3ERET4BTVNOX5DMJCMMRTG1D0TBK9T,0,1,,0,11,100,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
43,cxiubsin,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.208.122,2017-08-17 16:06:46.324570+00:00,0,1,A8HSPSD88CUTS,339ANSOTR6HQGEFMGGS4690GJJYIKA,12,1,,12,15,12,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
44,m9sd430h,,0,10,10,ultimatum_banker_vignette,1,Validation,10.79.219.198,2017-08-17 16:06:47.416292+00:00,0,1,AP8OG80OLCCMC,33NF62TLXKHMBPZSYYD4IAFGWYNKJO,10,1,,10,13,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
45,dqgnhdbi,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.204.252,2017-08-17 16:07:06.439789+00:00,0,1,A1DCKRRPA4AWVD,3QL2OFSM97X0BHEPLJOYNYJP09JCN7,100,1,,100,27,100,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
46,xfvx1fw6,,0,11,10,ultimatum_banker_vignette,1,Validation,10.69.198.55,2017-08-17 16:07:44.812762+00:00,0,1,A2SY2N44N1RWVA,39ZSFO5CA9B0EL44SCH6OXOEYPKUJU,10,1,6558274,10,30,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
47,g6tj5fz5,,0,11,10,ultimatum_banker_vignette,1,Validation,10.170.176.153,2017-08-17 16:08:48.380555+00:00,0,1,A28S6TTII9JDNI,3II4UPYCOKMVJ6XV17BQBYWCQKIQD8,90,2,8470232,90,13,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
48,8k2rxoko,,0,11,10,ultimatum_banker_vignette,1,Validation,10.79.219.198,2017-08-17 16:08:56.249108+00:00,0,1,A24NKUCAX1LURL,3EFVCAY5L4O2GOXRP9G1S56P1YTJ84,40,1,9177046,40,14,40,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
49,kyf0sc9l,,0,11,10,ultimatum_banker_vignette,1,Validation,10.179.204.228,2017-08-17 16:09:12.368988+00:00,0,1,A2L7UCKZXAGENY,3W92K5RLWVWSK1EJ80NHJ97SUVZV5Z,0,1,5069890,0,17,100,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
50,waj7lhmg,,0,10,10,ultimatum_banker_vignette,1,Validation,10.169.124.243,2017-08-17 16:09:59.412682+00:00,0,1,A1ZZINLCZZYOH4,3ZY8KE4ISKIHDNXHSSBKHK2JQRMQV7,0,1,,0,41,30,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
51,lc1zdr5v,,0,9,10,ultimatum_banker_vignette,1,Results,10.236.23.161,2017-08-17 16:10:01.616618+00:00,0,1,A3AV8KOZW78IEW,3P4RDNWND6LV5U94YVSS5U034UYJIC,0,2,,0,22,10,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
52,17i8svcp,,0,11,10,ultimatum_banker_vignette,1,Validation,10.81.229.55,2017-08-17 16:10:09.108639+00:00,0,1,A1T0NW527WZT7G,3PS7W85Z80HW8WC66V0JU7O9J62T98,7,1,7437124,7,26,7,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
53,1as6uvon,,0,9,10,ultimatum_banker_vignette,1,Results,10.69.198.55,2017-08-17 16:10:09.608590+00:00,0,1,A1P8M5BKOTAA8I,3QHK8ZVMINXRDCJYV6COZM9IDTJLB7,0,1,,0,18,5,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
54,kflz6qe4,,0,11,10,ultimatum_banker_vignette,1,Validation,10.43.185.17,2017-08-17 16:12:19.305398+00:00,0,1,A31FZDIPS5ZMEJ,3Q8GYXHFEQHWLS8JHJSCTHJ39OJ5CA,88,2,2674548,88,15,12,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
55,hwy9uf6t,,0,11,10,ultimatum_banker_vignette,1,Validation,10.7.198.126,2017-08-17 16:12:30.811829+00:00,0,1,A2PDRB9EI2J77Q,3YDTZAI2WYVU26ULNHKI7TUY5VY14C,5,1,6206125,5,16,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
56,g46xoe7t,,0,9,10,ultimatum_banker_vignette,1,Results,10.81.172.78,2017-08-17 16:12:37.309849+00:00,0,1,A1KVYO86HJH01S,3Z3ZLGNNSJ9X1EVY8I5EYPA0Z7U3QO,0,2,,0,18,5,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
57,kv51lxj7,,0,9,10,ultimatum_banker_vignette,1,Results,10.155.8.85,2017-08-17 16:12:44.088218+00:00,0,1,A8TIL9U6YHG5,3B837J3LDPB1XWVDBCVFBNSHN9URS4,0,2,,0,17,100,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
58,4x2vk7m8,,0,3,10,consent_start2_copy,1,Proceed,10.41.215.197,2017-08-17 16:12:46.327712+00:00,0,1,A2MBB133SZN59T,3570Y55XZQY74SY8U7TSU52B2LFYGT,0,58,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
59,w688mbvt,,0,9,10,ultimatum_banker_vignette,1,Results,10.109.163.176,2017-08-17 16:32:06.750931+00:00,0,1,AQXAQCJFY2ZA7,3M23Y66PO3M8BDXTJOSH0S1LRMH6SM,0,2,,0,33,0,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
60,pmtz874n,,0,11,10,ultimatum_banker_vignette,1,Validation,10.236.12.50,2017-08-17 16:15:14.680379+00:00,0,1,A3PDHDQZZKCTT5,38F5OAUN5OR2P4XIR4LA2SUFDMKH7B,3,1,482569,3,19,3,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
61,pqbv3r3u,,0,3,10,consent_start2_copy,1,Proceed,10.97.160.245,2017-08-17 16:15:44.269521+00:00,0,1,A2O5J0420C1UPC,3U5JL4WY5LO2S7FEUA5P22YZAAC4X6,0,61,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
62,3aenrw21,,0,11,10,ultimatum_banker_vignette,1,Validation,10.109.135.32,2017-08-17 16:15:50.702575+00:00,0,1,A3KT7FHYY6PF2P,3A7Y0R2P2P3SVPYZXHST84NIS72XJQ,0,1,,0,31,100,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
63,b45od6ql,,0,9,10,ultimatum_banker_vignette,1,Results,10.236.186.89,2017-08-17 16:16:40.932136+00:00,0,1,AGXJYG042QDRF,38F5OAUN5OR2P4XIR4LA2SUFDMK7H1,1,1,,1,20,1,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
64,8lvwqnsn,,0,11,10,ultimatum_banker_vignette,1,Validation,10.13.226.198,2017-08-17 16:18:00.873981+00:00,0,1,A2RBYDD9NZUIXB,3TOK3KHVJUXCHLJ5VHG0M1RGP8Y7OP,95,2,8156615,95,29,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
65,0i3zyaik,,0,10,10,ultimatum_banker_vignette,1,Validation,10.31.48.247,2017-08-17 16:18:23.854277+00:00,0,1,A3JDTFK27G8D2V,30H4UDGLT3XDNO2TENV4UJTWU2PMPW,10,1,,10,21,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
66,l7ti0b0v,,0,11,10,ultimatum_banker_vignette,1,Validation,10.158.160.96,2017-08-17 16:18:40.175454+00:00,0,1,AZ2HZXO2JMWPQ,3IKZ72A5B5V7ETYZCLEZV44SXMCFNM,5,1,380674,5,23,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
67,4x7lzneh,,0,11,10,ultimatum_banker_vignette,1,Validation,10.169.197.46,2017-08-17 16:18:44.008145+00:00,0,1,A1N3J21E6L4VVO,3YOH7BII0AMV2KZMFNRNLYQARLVKVA,90,2,8543222,90,21,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
68,yux5meup,,0,9,10,ultimatum_banker_vignette,1,Results,10.168.65.231,2017-08-17 16:19:15.060330+00:00,0,1,AU5UJIZ3TLI5M,3WEV0KO0ON77WMC8TB0V6YBD884SD0,100,2,,100,37,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
69,o35ni86x,,0,10,10,ultimatum_banker_vignette,1,Validation,10.63.5.160,2017-08-17 16:19:32.670059+00:00,0,1,A1P0KZVJUL3GUH,3WRFBPLXRB3CYHI6SQDXUVFVUW7N3L,2,1,,2,24,2,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
70,cm2q2z20,,0,11,10,ultimatum_banker_vignette,1,Validation,10.157.160.84,2017-08-17 16:20:00.558121+00:00,0,1,A331EA4IU21KXL,3VHHR074H4W4B0G8IP08UKNMU3TL7M,90,2,3164182,90,50,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
71,5xgn7u9x,,0,11,10,ultimatum_banker_vignette,1,Validation,10.65.219.125,2017-08-17 16:21:33.400875+00:00,0,1,A2S834OHCORO1W,3UWN2HHPUZKGIY3LI5EY23N7MC6NSD,95,2,,95,25,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
72,mz9gk41h,,0,11,10,ultimatum_banker_vignette,1,Validation,10.234.217.130,2017-08-17 16:24:09.918613+00:00,0,1,A29X1A8AF3TUQP,3OS4RQUCRAU5DK929V9Q494YGXYBFT,50,2,,50,28,50,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
73,pt5379sn,,0,10,10,ultimatum_banker_vignette,1,Validation,10.179.55.98,2017-08-17 16:24:24.212936+00:00,0,1,A381XM5ZPMVMDK,3PDJHANYK6VJL4JD8UGIWEUJIB16H2,0,2,,0,27,100,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
74,j40afz9v,,0,11,10,ultimatum_banker_vignette,1,Validation,10.138.121.5,2017-08-17 16:24:43.762404+00:00,0,1,A2E3TO92MCQ9XU,3MTMREQS4WX25WQ5T6JUDM6STI3WAH,50,1,8455996,50,28,50,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
75,0bsxgvft,,0,9,10,ultimatum_banker_vignette,1,Results,10.63.5.160,2017-08-17 16:25:23.376290+00:00,0,1,AYS5D72DT1WNT,33M4IA01QHG9TDHC5M12AV992OXRXD,0,1,,0,39,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
76,cu3vjvnc,,0,11,10,ultimatum_banker_vignette,1,Validation,10.30.39.212,2017-08-17 16:25:41.521776+00:00,0,1,A3GVGX77WM8V0R,3SLE99ER0OSBI102A73X71KGS2TBZI,5,1,37780,5,29,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
77,e5wu30mc,,0,9,10,ultimatum_banker_vignette,1,Results,10.13.194.229,2017-08-17 16:26:35.574975+00:00,0,1,AP5HF8WH24MKV,3FFJ6VRIL23O3O8ICNIMNPL75LUI06,90,2,,90,30,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
78,u1d8c0bo,,0,9,10,ultimatum_banker_vignette,1,Results,10.152.233.4,2017-08-17 16:26:43.993244+00:00,0,1,A3AIUG6ILEEBI7,3VE8AYVF8NCMBMBV6JPGD7EX8RE8FS,0,2,,0,31,100,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
79,ewsigjet,,0,9,10,ultimatum_banker_vignette,1,Results,10.138.147.190,2017-08-17 16:27:09.089530+00:00,0,1,A1C66QKNXGH895,3SB4CE2TJWAHUWVV3BFGF5KZ2KAAXP,10,1,,10,32,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
80,v0rn9mip,,0,9,10,ultimatum_banker_vignette,1,Results,10.65.219.125,2017-08-17 16:29:09.907791+00:00,0,1,A1A4FAPKM8869B,358010RM5F81MKYTE66CBSYCNUBVXB,90,2,,90,32,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
81,1r4t4tsa,,0,9,10,ultimatum_banker_vignette,1,Results,10.13.226.198,2017-08-17 16:31:20.619783+00:00,0,1,A1LMOSQXXN17PV,37C0GNLMHGI29OEBMYXS5TFLQJ96DU,0,1,,0,38,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
82,b4o1uywa,,0,9,10,ultimatum_banker_vignette,1,Results,10.158.162.94,2017-08-17 16:32:13.458170+00:00,0,1,A2L7S6RZOZ6NM9,358010RM5F81MKYTE66CBSYCNUBVXB,0,1,,0,33,0,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
83,msepcuz0,,0,11,10,ultimatum_banker_vignette,1,Validation,10.138.147.190,2017-08-17 16:33:32.917744+00:00,0,1,A1CNZWIPBBXLJ,3LEP4MGT3HF8F0V6IPE0G91D4KKDBM,5,1,3721972,5,35,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
84,qor0f1sf,,0,11,10,ultimatum_banker_vignette,1,Validation,10.7.198.126,2017-08-17 16:33:40.521842+00:00,0,1,A1CHC8M7CWC254,3I7DHKZYGOF3O4ST8LID1N4661EF5Y,95,2,4206892,95,35,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
85,d28wz0pl,,0,9,10,ultimatum_banker_vignette,1,Results,10.138.121.5,2017-08-17 16:34:16.071496+00:00,0,1,A241O4NWFBWXLZ,3SB4CE2TJWAHUWVV3BFGF5KZ2KAAXP,0,1,,0,36,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
86,bavgcq1b,,0,11,10,ultimatum_banker_vignette,1,Validation,10.150.73.107,2017-08-17 16:38:13.848783+00:00,0,1,AY7118XTQ3FDG,3QL2OFSM97X0BHEPLJOYNYJP09NCNB,100,2,798794,100,39,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
87,r2uvuhra,,0,11,10,ultimatum_banker_vignette,1,Validation,10.154.45.231,2017-08-17 16:38:55.718184+00:00,0,1,A38OIF79EFST05,3DHE4R9OCXQH37511MMXL116N6O2GK,100,2,,100,36,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
88,z8lc02v0,,0,11,10,ultimatum_banker_vignette,1,Validation,10.236.23.161,2017-08-17 16:39:22.057922+00:00,0,1,A7XRBKXXCQX4B,3FIJLY1B6VJ7HEACS0RRZT9NX1GFPL,0,1,1131449,0,37,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
89,r9g3xen3,,0,11,10,ultimatum_banker_vignette,1,Validation,10.146.95.78,2017-08-17 16:48:14.500533+00:00,0,1,A21L0DMOM4RE0U,374TNBHA8CAYHHSMX3Y4OJ6D88TQYL,100,2,1444555,100,38,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
90,x4wh1tso,,0,11,10,ultimatum_banker_vignette,1,Validation,10.99.212.2,2017-08-17 16:50:49.990549+00:00,0,1,A1HYWOOB0DUMR5,3TR2532VIQ9FCAE3WUJ38RAYV396JB,0,2,857500,0,40,8,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
91,pszsgrze,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.215.197,2017-08-17 16:51:36.747657+00:00,0,1,A2XMO68T3BJFFA,35L9RVQFCPX4NF9E4CELCK8ZLXGUHP,0,1,8769975,0,40,8,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
